match_idx,date,home_team,away_team,total_goals,over_2_5,btts,outcome,home_avg_gf_l10,home_avg_ga_l10,home_avg_gf_l5,home_avg_ga_l5,away_avg_gf_l10,away_avg_ga_l10,away_avg_gf_l5,away_avg_ga_l5,home_odds,draw_odds,away_odds,home_prob,draw_prob,away_prob,expected_goals,combined_attacking,odds_competitiveness
360,2021-09-24,Sp Lisbon,Maritimo,1,0,0,H,2.1,0.8,1.4,0.6,0.8,1.5,1.2,1.2,1.2466666666666668,5.506666666666667,13.15,0.7568900836173109,0.1713540504073089,0.07175586597538,2.5999999999999996,0.8781846648095808,11.903333333333334
361,2021-09-24,Gil Vicente,Porto,3,1,1,A,1.2,0.9,0.8,1.2,2.7,0.5,2.4,0.6,7.953333333333333,4.456666666666666,1.4116666666666668,0.1187846703403613,0.21198221647876,0.6692331131808786,3.2,0.8341159716607403,6.541666666666666
362,2021-09-25,Moreirense,Arouca,3,1,1,H,1.6,2.0,1.4,2.6,1.0,2.0,1.2,2.0,2.106666666666667,3.3266666666666667,3.455,0.445829316132747,0.2823287853666295,0.2718418985006234,2.5999999999999996,0.7641191448826685,1.3483333333333332
363,2021-09-25,Guimaraes,Benfica,4,1,1,A,1.0,1.0,1.2,0.4,2.7,0.9,2.8,0.4,5.0633333333333335,3.8333333333333335,1.655,0.1858637435410742,0.2455017621207754,0.5686344943381504,4.0,0.8017279614311371,3.408333333333333
364,2021-09-25,Tondela,Famalicao,5,1,1,H,1.1,2.0,0.8,2.4,1.1,1.3,1.0,1.4,3.265,3.245000000000001,2.235,0.2884326863135582,0.2902103916221162,0.4213569220643255,1.8,0.7537060066942798,1.0300000000000002
365,2021-09-26,Santa Clara,Sp Braga,2,0,1,D,1.1,1.5,0.8,2.2,1.3,0.8,1.4,1.0,3.935,3.395,1.948333333333333,0.2393070220053646,0.2773705836792666,0.4833223943153688,2.2,0.767388801993037,1.986666666666667
366,2021-09-26,Portimonense,Vizela,0,0,0,D,0.8,0.8,1.2,0.8,1.0,2.0,1.2,1.8,2.2183333333333333,3.286666666666667,3.295,0.4258596317567151,0.2874336561197706,0.2867067121235143,2.4,0.7542790171115081,1.0766666666666667
367,2021-09-27,Pacos Ferreira,Belenenses,4,1,1,D,1.0,1.3,0.6,1.4,0.7,1.5,0.6,1.2,1.7133333333333332,3.481666666666666,5.24,0.5497304002397186,0.2705231457378798,0.1797464540224016,1.2,0.7744972822051267,3.5266666666666673
368,2021-09-27,Boavista,Estoril,2,0,1,D,1.2,1.1,1.6,1.0,1.5,0.6666666666666666,1.4,0.8,2.671666666666667,3.0383333333333327,2.79,0.3524966465077881,0.3099572815973584,0.3375460718948533,3.0,0.7327211299601777,0.11833333333333318
369,2021-10-01,Maritimo,Moreirense,0,0,0,D,0.8,1.5,0.8,1.2,1.6,1.9,1.4,2.4,2.185,3.216666666666667,3.448333333333333,0.4323550197117561,0.2936877880010944,0.2739571922871495,2.2,0.7476610706373811,1.2633333333333328
370,2021-10-01,Famalicao,Guimaraes,3,1,1,A,1.2,1.6,1.2,1.6,0.9,1.1,1.4,1.0,2.498333333333333,3.336666666666666,2.785,0.3779548215608582,0.2829941446152481,0.3390510338238938,2.5999999999999996,0.7593332718520905,0.28666666666666707
371,2021-10-02,Vizela,Santa Clara,2,0,1,D,0.8571428571428571,1.7142857142857142,0.8,1.6,1.2,1.5,0.6,2.0,2.471666666666667,3.1566666666666667,2.9633333333333334,0.3821049282500565,0.2991877553299017,0.3187073164200416,1.4,0.7420431178402092,0.49166666666666625
372,2021-10-02,Porto,Pacos Ferreira,3,1,1,H,2.8,0.5,2.4,0.6,1.1,1.4,1.0,1.2,1.2416666666666665,5.773333333333333,12.328333333333331,0.7600021272649611,0.1634531133984976,0.0765447593365412,3.4,0.8864830926377737,11.086666666666664
373,2021-10-02,Arouca,Sp Lisbon,3,1,1,A,1.0,2.0,1.4,2.0,2.0,0.8,1.2,0.4,8.091666666666667,4.178333333333334,1.42,0.1158086390471781,0.2242724142696648,0.6599189466831571,2.5999999999999996,0.8278092862012446,6.671666666666667
374,2021-10-03,Estoril,Gil Vicente,4,1,1,D,1.4285714285714286,0.7142857142857143,1.6,1.0,1.2,1.1,0.8,1.6,2.213333333333333,3.18,3.4233333333333333,0.426883391093013,0.2971179996706086,0.2759986092363783,2.4000000000000004,0.7439201792564611,1.2100000000000004
375,2021-10-03,Sp Braga,Boavista,4,1,1,D,1.3,0.8,1.4,0.8,1.2,1.1,1.2,1.2,1.4466666666666663,4.495,6.803333333333334,0.6516865891299322,0.2097382125935413,0.1385751982765264,2.5999999999999996,0.8382310108219293,5.356666666666667
376,2021-10-03,Benfica,Portimonense,1,0,0,A,2.9,0.9,3.0,0.6,0.8,0.7,1.2,0.6,1.2066666666666668,6.421666666666667,14.126666666666663,0.7853465775867309,0.1475709634499852,0.0670824589632837,4.2,0.8995173893658792,12.919999999999996
377,2021-10-03,Belenenses,Tondela,2,0,0,A,0.8,1.7,0.8,1.2,1.3,2.1,1.2,2.4,2.4466666666666668,3.286666666666666,2.87,0.3850716941147867,0.2866558047467074,0.3282725011385058,2.0,0.7571514017981752,0.42333333333333334
378,2021-10-22,Guimaraes,Maritimo,3,1,1,H,1.0,1.0,1.0,1.2,0.7,1.4,0.6,1.0,1.5366666666666668,3.968333333333333,6.428333333333334,0.6149009642012264,0.2381094871875392,0.1469895486112343,1.6,0.806320536174755,4.891666666666667
379,2021-10-23,Sp Lisbon,Moreirense,1,0,0,H,2.1,0.9,1.2,0.6,1.4,1.8,1.0,1.8,1.2233333333333332,5.931666666666668,13.518333333333333,0.7711693123701657,0.1590441908625179,0.0697864967673161,2.2,0.8914123081750253,12.295
380,2021-10-23,Santa Clara,Famalicao,2,0,0,A,1.2,1.6,0.8,1.8,1.1,1.7,1.2,1.6,2.4883333333333333,3.11,2.9883333333333333,0.37982522811449,0.3039008925910684,0.3162738792944415,2.0,0.7365101090831391,0.5
381,2021-10-23,Tondela,Porto,4,1,1,A,1.4,1.8,1.6,1.8,2.5,0.5,2.6,0.6,8.183333333333334,4.916666666666667,1.3616666666666666,0.1152844238911859,0.1918801767138043,0.6928353993950097,4.2,0.8565937175150258,6.821666666666667
382,2021-10-24,Pacos Ferreira,Arouca,0,0,0,D,1.1,1.5,1.0,1.0,1.0,2.0,1.2,2.2,1.94,3.431666666666666,3.945,0.4861248552069684,0.2748175480626086,0.2390575967304229,2.2,0.7689493421138595,2.005
383,2021-10-24,Vizela,Benfica,1,0,0,A,0.875,1.625,1.0,1.0,2.6,0.9,2.6,0.8,7.078333333333333,4.513333333333333,1.43,0.1330105689940833,0.2086026168825228,0.6583868141233938,3.6,0.8405768942618485,5.648333333333333
384,2021-10-24,Portimonense,Estoril,2,0,0,A,0.8,0.5,0.8,0.6,1.5,0.875,1.4,1.2,2.3966666666666665,2.996666666666666,3.245,0.3939567518221889,0.3150777581314281,0.290965490046383,2.2,0.7254125851047187,0.8483333333333336
385,2021-10-25,Gil Vicente,Sp Braga,1,0,0,A,1.3,1.2,1.2,1.6,1.4,0.9,1.2,0.8,3.905,3.37,1.9566666666666663,0.240703155609743,0.2789156743786489,0.4803811700116082,2.4,0.7671552000558408,1.9483333333333335
386,2021-10-25,Boavista,Belenenses,0,0,0,D,1.4,1.2,1.2,1.6,0.5,1.8,0.8,1.2,1.9533333333333327,3.233333333333333,4.085,0.4802391469633152,0.2901238557943326,0.2296369972423522,2.0,0.7567434341071348,2.1316666666666673
387,2021-10-29,Arouca,Tondela,2,0,0,H,0.8888888888888888,1.7777777777777777,1.2,1.6,1.5,2.0,1.6,2.0,2.333333333333333,3.245000000000001,3.0916666666666663,0.4042409831120652,0.2906714824637345,0.3050875344242001,2.8,0.7520215633423182,0.7583333333333333
388,2021-10-30,Porto,Boavista,5,1,1,H,2.5,0.6,2.6,0.8,1.3,1.2,1.0,1.4,1.195,6.563333333333333,13.998333333333337,0.7889923427438601,0.1436535067921147,0.0673541504640252,3.6,0.9082571595243705,12.803333333333336
389,2021-10-30,Estoril,Benfica,2,0,1,D,1.5555555555555556,0.7777777777777778,1.4,1.0,2.3,0.6,2.4,0.6,7.506666666666667,4.358333333333333,1.4283333333333337,0.125346056531418,0.2158924048250503,0.6587615386435317,3.8,0.8333316061854001,6.078333333333333
390,2021-10-30,Sp Lisbon,Guimaraes,1,0,0,H,1.9,0.5,1.2,0.4,1.2,1.1,1.4,1.4,1.5033333333333332,4.261666666666667,6.1450000000000005,0.6260170904597535,0.2208319967128265,0.15315091282742,2.5999999999999996,0.827922400090929,4.6416666666666675
391,2021-10-31,Maritimo,Gil Vicente,3,1,1,A,0.8,1.6,0.6,1.0,1.1,1.3,1.2,1.6,2.79,3.0733333333333337,2.646666666666667,0.3376136803851759,0.3064887749266726,0.3558975446881513,1.7999999999999998,0.7362566922167149,0.1433333333333331
392,2021-10-31,Belenenses,Santa Clara,3,1,1,H,0.5,1.6,0.6,1.0,1.0,1.8,0.6,2.2,3.0216666666666665,3.1016666666666666,2.4483333333333337,0.3116837468143957,0.303644617396292,0.384671635789312,1.2,0.7393843044917634,0.5733333333333328
393,2021-10-31,Famalicao,Vizela,2,0,1,D,1.0,1.7,1.4,1.4,0.7777777777777778,1.5555555555555556,0.8,1.0,1.9966666666666668,3.405,3.765,0.47242999824034,0.277029436070449,0.2505405656892108,2.2,0.7664389742088962,1.7683333333333333
394,2021-11-01,Moreirense,Pacos Ferreira,2,0,1,D,1.3,1.7,0.8,1.8,1.1,1.3,0.8,1.0,2.4166666666666665,3.2433333333333336,2.956666666666667,0.3902469352956365,0.2907800905337476,0.318972974170616,1.6,0.7520118182171598,0.5400000000000005
395,2021-11-01,Sp Braga,Portimonense,3,1,0,H,1.3,0.8,1.4,0.8,0.8,0.6,0.8,0.8,1.46,4.34,6.855,0.6454158115560338,0.217121448127145,0.1374627403168212,2.2,0.8308104273453034,5.3950000000000005
396,2021-11-05,Gil Vicente,Arouca,2,0,1,D,1.2,1.2,1.2,1.4,1.0,1.6,1.2,1.2,1.8666666666666665,3.4216666666666664,4.286666666666666,0.5047950750245022,0.2753874739539417,0.2198174510215561,2.4,0.768995778715841,2.42
397,2021-11-05,Boavista,Famalicao,7,1,1,A,1.2,1.5,1.0,2.0,1.1,1.5,1.2,1.2,3.865,3.295,2.0050000000000003,0.2438625778511109,0.2860482134733061,0.4700892086755828,2.2,0.7574853293673964,1.8599999999999999
398,2021-11-06,Guimaraes,Moreirense,3,1,1,H,1.1,0.9,1.4,1.6,1.1,1.8,0.6,1.6,1.475,4.178333333333334,6.956666666666667,0.6389619575813572,0.2255609622893901,0.1354770801292527,2.0,0.8217131069656387,5.481666666666667
399,2021-11-06,Vizela,Estoril,2,0,1,D,0.8,1.5,0.6,0.8,1.5,0.8,1.2,1.0,2.5216666666666665,3.1166666666666667,2.903333333333333,0.3734642010727205,0.3021664899588375,0.3243693089684421,1.7999999999999998,0.7409948073451443,0.3816666666666664
400,2021-11-06,Portimonense,Belenenses,2,0,0,H,0.8,0.9,0.6,1.2,0.7,1.3,1.0,1.2,1.95,3.213333333333333,4.216666666666667,0.4832558922892497,0.2932621338062356,0.2234819739045146,1.6,0.7499746630181413,2.2666666666666666
401,2021-11-07,Tondela,Maritimo,6,1,1,H,1.3,1.9,1.4,2.0,0.8,1.3,0.4,1.0,2.2,3.2433333333333336,3.3816666666666664,0.4293907171755025,0.2912619458744415,0.2793473369500558,1.7999999999999998,0.7502576280299297,1.1816666666666662
402,2021-11-07,Santa Clara,Porto,3,1,0,A,0.7,2.0,0.8,1.6,2.5,0.7,3.2,0.8,7.611666666666667,4.441666666666666,1.4216666666666669,0.1239504402165523,0.2124133810390224,0.6636361787444252,4.0,0.8347770372654018,6.19
403,2021-11-07,Pacos Ferreira,Sp Lisbon,2,0,0,A,0.9,1.2,1.0,1.2,1.5,0.4,1.2,0.2,6.901666666666666,3.91,1.515,0.1365991887118374,0.2411156182675698,0.6222851930205927,2.2,0.8049585446349513,5.386666666666667
404,2021-11-07,Benfica,Sp Braga,7,1,1,H,2.1,0.6,1.6,0.8,1.6,0.8,2.0,0.8,1.5750000000000002,4.098333333333334,5.528333333333333,0.5990899037027511,0.230231784871533,0.1706783114257159,3.6,0.8158069780017323,3.953333333333333
405,2021-11-26,Moreirense,Gil Vicente,4,1,1,D,1.1,1.8,0.8,1.0,1.0,1.3,1.2,1.4,2.418333333333333,3.145,3.023333333333333,0.3892814979445976,0.2993362233797622,0.3113822786756401,2.0,0.7442686752929395,0.605
406,2021-11-27,Famalicao,Portimonense,3,1,0,A,1.6,1.5,2.2,1.6,0.9,0.9,0.6,1.0,1.815,3.373333333333333,4.611666666666667,0.5177027099854897,0.2785465667856711,0.2037507232288392,2.8000000000000003,0.767805531744159,2.7966666666666673
407,2021-11-27,Arouca,Boavista,3,1,1,H,1.1,1.5,1.0,1.0,1.4,1.7,1.2,2.4,2.043333333333333,3.3366666666666664,3.685,0.4614913528143493,0.2826115876875086,0.2558970594981421,2.2,0.7607668317171373,1.641666666666667
408,2021-11-27,Belenenses,Benfica,7,1,0,A,0.7,1.3,0.8,1.4,2.5,0.6,2.2,0.8,14.36,5.878333333333333,1.2166666666666668,0.0655926567895842,0.160234287184309,0.7741730560261066,3.0,0.8915556912275346,13.143333333333333
409,2021-11-28,Maritimo,Pacos Ferreira,2,0,0,H,1.0,1.5,0.8,1.8,0.7,1.4,0.8,1.4,2.6016666666666666,3.123333333333333,2.7583333333333333,0.3602071905321095,0.3000445167666077,0.3397482927012827,1.6,0.7469067585849183,0.15666666666666673
410,2021-11-28,Sp Lisbon,Tondela,2,0,0,H,1.4,0.4,1.4,0.2,1.4,2.1,2.0,1.8,1.2016666666666669,6.188333333333333,16.2,0.78841996731312,0.1530974404612873,0.0584825922255925,3.4,0.8939059262683857,14.998333333333333
411,2021-11-28,Porto,Guimaraes,3,1,1,H,2.6,0.7,2.8,0.8,1.3,0.9,1.4,1.4,1.3233333333333337,5.1466666666666665,8.73,0.7098698539633563,0.1825248264400599,0.1076053195965836,4.199999999999999,0.8702150435251786,7.406666666666666
412,2021-11-29,Estoril,Santa Clara,4,1,1,D,1.4,0.9,1.4,1.0,0.7,2.0,0.6,1.8,2.028333333333333,3.2533333333333334,3.878333333333333,0.4658846441385183,0.2904618913507052,0.2436534645107763,2.0,0.7508583281043265,1.85
413,2021-11-30,Sp Braga,Vizela,5,1,1,H,1.5,1.4,1.6,1.8,0.9,1.3,0.6,0.8,1.4433333333333331,4.456666666666667,6.888333333333333,0.6521487853777983,0.2112045056608725,0.1366467089613291,2.2,0.8380136444736753,5.444999999999999
414,2021-12-03,Benfica,Sp Lisbon,4,1,1,A,3.0,0.6,3.0,0.6,1.4,0.3,1.6,0.2,1.9766666666666663,3.405,3.851666666666667,0.4776195606024632,0.277267155592032,0.2451132838055047,4.6,0.765530058967195,1.8750000000000007
415,2021-12-03,Portimonense,Porto,3,1,0,A,1.2,0.8,1.2,1.0,2.6,0.7,2.8,0.8,9.098333333333334,4.5,1.3683333333333334,0.1034012803249431,0.2090620701088388,0.6875366495662179,4.0,0.8407263179244056,7.730000000000001
416,2021-12-04,Boavista,Maritimo,2,0,1,D,1.2,1.9,1.2,2.6,1.0,1.4,1.2,1.6,2.293333333333333,3.126666666666667,3.286666666666667,0.4113120280354713,0.301687287087851,0.2870006848766777,2.4,0.7403061465163452,0.9933333333333341
417,2021-12-04,Pacos Ferreira,Guimaraes,3,1,1,A,0.7,1.3,0.4,1.4,1.4,1.1,1.4,1.2,3.018333333333333,3.0866666666666664,2.458333333333333,0.3119483990733247,0.3050424139966475,0.3830091869300278,1.7999999999999998,0.7380883302604611,0.56
418,2021-12-05,Santa Clara,Arouca,3,1,1,H,0.7,2.0,0.8,2.0,1.3,1.4,1.2,0.8,2.0883333333333334,3.34,3.5266666666666677,0.4509777062720732,0.2819735858078382,0.2670487079200886,2.0,0.7624046334166619,1.4383333333333344
419,2021-12-05,Gil Vicente,Famalicao,4,1,0,H,1.1,1.5,1.4,1.4,1.5,1.6,1.8,1.6,2.848333333333333,3.075,2.601666666666667,0.3310054512757819,0.3066061334581633,0.3623884152660546,3.2,0.7354514986229963,0.24666666666666615
420,2021-12-05,Sp Braga,Estoril,2,0,0,H,1.8,1.3,2.2,1.8,1.6,1.1,1.6,1.2,1.4983333333333333,4.283333333333333,6.419999999999999,0.6316358470334176,0.2209496601101332,0.1474144928564492,3.8000000000000003,0.8231714712435764,4.921666666666666
421,2021-12-10,Pacos Ferreira,Gil Vicente,1,0,0,A,0.7,1.2,0.4,1.4,1.5,1.3,1.8,1.0,2.9933333333333336,3.075,2.486666666666667,0.314743027434738,0.3063839985218372,0.3788729740434246,2.2,0.7362204959486973,0.5066666666666668
422,2021-12-11,Maritimo,Santa Clara,5,1,1,H,1.0,1.4,1.4,1.8,0.9,1.9,1.0,2.0,2.53,3.0966666666666662,2.928333333333333,0.3729979035831041,0.304742097760577,0.3222599986563187,2.4,0.7367480951406121,0.398333333333333
423,2021-12-11,Guimaraes,Tondela,7,1,1,H,1.2,1.2,1.4,1.2,1.3,2.1,1.4,1.8,1.43,4.5616666666666665,6.830000000000001,0.6566624841575172,0.2058518127172633,0.1374857031252195,2.8,0.8457135836345208,5.400000000000001
424,2021-12-11,Sp Lisbon,Boavista,2,0,0,H,1.5,0.4,1.8,0.2,1.1,2.0,1.0,2.4,1.1766666666666663,6.716666666666666,16.98,0.8035463285372729,0.140770150855413,0.0556835206073139,2.8,0.9087511720170708,15.803333333333335
425,2021-12-12,Porto,Sp Braga,1,0,0,H,2.8,0.6,3.0,0.6,1.7,1.1,2.2,1.4,1.4933333333333334,4.3533333333333335,6.373333333333334,0.6339780071576263,0.2174748447217585,0.1485471481206153,5.2,0.8265466228332337,4.880000000000001
426,2021-12-12,Moreirense,Portimonense,1,0,0,A,1.1,1.8,0.8,1.2,0.9,1.1,1.0,1.6,2.49,3.1016666666666666,2.981666666666667,0.379089771178338,0.3043310683183433,0.3165791605033186,1.8,0.7369893211751422,0.4916666666666667
427,2021-12-12,Belenenses,Estoril,1,0,0,A,0.6,1.8,0.4,2.4,1.3,1.2,1.2,1.2,4.473333333333334,3.3766666666666665,1.835,0.209971032129354,0.2781649803727475,0.5118639874978986,1.6,0.7685060729238153,2.6383333333333336
428,2021-12-12,Famalicao,Benfica,5,1,1,A,1.4,1.8,1.6,2.0,2.9,0.9,3.2,1.0,7.291666666666667,4.505,1.4283333333333337,0.1294734792907749,0.2095621427662376,0.6609643779429876,4.800000000000001,0.8372595432572093,5.863333333333333
429,2021-12-13,Arouca,Vizela,5,1,1,A,1.2,1.5,1.2,0.8,0.8,1.6,0.8,1.6,2.2383333333333333,3.2349999999999994,3.2750000000000004,0.4209867013958219,0.2912854920013338,0.2877278066028441,2.0,0.752104494324544,1.036666666666667
430,2021-12-17,Santa Clara,Guimaraes,1,0,0,H,0.9,2.3,1.2,2.4,1.7,1.4,2.0,1.4,3.145,3.2366666666666664,2.3183333333333334,0.3004575954267374,0.2919482402524477,0.4075941643208148,3.2,0.7493093804253782,0.8266666666666667
431,2021-12-17,Estoril,Famalicao,4,1,1,D,1.2,1.1,1.0,1.2,1.4,2.1,1.4,2.8,2.2916666666666665,3.3633333333333333,3.0483333333333333,0.4109907781786566,0.2800358374606803,0.3089733843606631,2.4,0.7644117500869825,0.7566666666666668
432,2021-12-18,Portimonense,Arouca,2,0,1,D,1.0,1.0,1.2,1.2,1.3,1.6,1.4,1.6,2.036666666666666,3.265,3.796666666666667,0.4629151462996265,0.288760749759134,0.2483241039412394,2.5999999999999996,0.754387301003407,1.7600000000000007
433,2021-12-18,Tondela,Pacos Ferreira,1,0,0,A,1.5,2.3,1.4,2.8,0.6,1.3,0.4,1.6,2.375,3.2983333333333333,2.978333333333333,0.3972215954064141,0.2860236348934513,0.3167547697001344,1.7999999999999998,0.7568108856360263,0.603333333333333
434,2021-12-18,Gil Vicente,Sp Lisbon,3,1,0,A,1.6,1.2,2.0,0.8,1.6,0.3,2.0,0.2,6.45,4.036666666666667,1.5216666666666667,0.1462709760244523,0.2337195199069489,0.6200095040685986,4.0,0.8122129108399772,4.928333333333334
435,2021-12-19,Sp Braga,Belenenses,1,0,0,H,1.7,1.2,2.0,1.6,0.6,1.7,0.4,2.2,1.1833333333333331,6.601666666666667,16.435,0.7992017726091568,0.1432550513891697,0.0575431760016733,2.4,0.9059161785437297,15.251666666666665
436,2021-12-19,Benfica,Maritimo,8,1,1,H,3.1,0.9,3.8,1.2,1.3,1.3,2.0,1.6,1.125,7.966666666666666,22.166666666666668,0.8389506189131412,0.1184710602021695,0.0425783208846894,5.8,0.934001670843776,21.041666666666668
437,2021-12-19,Boavista,Moreirense,1,0,0,H,1.0,2.1,1.0,2.8,0.9,1.6,0.8,1.4,2.536666666666666,3.1300000000000003,2.875,0.3713668059256365,0.3009692644402655,0.3276639296340979,1.8,0.7420442209906875,0.3383333333333338
438,2021-12-19,Vizela,Porto,4,1,0,A,1.2,1.3,1.4,1.6,2.6,0.6,2.6,0.4,9.4,5.11,1.3233333333333337,0.1005752411793956,0.1850112068662072,0.7144135519543972,4.0,0.8620504850206333,8.076666666666666
439,2021-12-28,Tondela,Gil Vicente,3,1,0,A,1.4,2.2,1.2,2.4,1.4,1.3,1.6,1.2,3.313333333333333,3.3816666666666677,2.163333333333333,0.2847883121003474,0.2790335950988123,0.4361780928008402,2.8,0.7640604799831346,1.15
440,2021-12-28,Maritimo,Vizela,2,0,0,H,1.2,1.8,2.0,2.6,1.1,1.6,1.4,2.2,3.056666666666666,3.1283333333333334,2.398333333333333,0.3075421059517245,0.3004966554690798,0.3919612385791957,3.4,0.7441099818652086,0.6583333333333332
441,2021-12-28,Moreirense,Estoril,1,0,0,H,0.8,1.6,0.8,1.4,1.2,1.2,1.2,1.4,2.93,3.061666666666667,2.5500000000000003,0.3219559769781562,0.3081102926116486,0.3699337304101951,2.0,0.733453791072743,0.3799999999999999
442,2021-12-29,Guimaraes,Boavista,2,0,1,D,1.7,1.5,2.0,1.4,1.0,2.0,1.0,2.0,1.6616666666666664,3.8083333333333336,5.1000000000000005,0.5674915277210208,0.2476100889005942,0.1848983833783848,3.0,0.7978838476212953,3.4383333333333344
443,2021-12-29,Sp Lisbon,Portimonense,5,1,1,H,1.8,0.2,2.4,0.2,1.0,1.0,1.4,0.8,1.2816666666666667,5.3116666666666665,11.46,0.7390267298015979,0.1783217932906899,0.0826514769077121,3.8,0.8674941051250802,10.178333333333335
444,2021-12-30,Porto,Benfica,4,1,1,H,2.9,0.5,2.6,0.2,3.3,1.0,5.0,1.2,1.8500000000000003,3.691666666666667,4.056666666666667,0.5109423126131335,0.2560478406323151,0.2330098467545514,7.6,0.7870483466210664,2.206666666666666
445,2021-12-30,Pacos Ferreira,Santa Clara,3,1,1,H,0.7,1.3,0.4,1.4,1.0,1.8,1.2,2.0,2.563333333333333,3.126666666666667,2.861666666666667,0.3682457529478826,0.3018987036427736,0.3298555434093438,1.6,0.7395637444873533,0.2983333333333338
446,2021-12-30,Arouca,Sp Braga,6,1,0,A,1.2,1.5,1.2,1.8,1.8,1.2,1.6,1.6,4.971666666666667,3.703333333333333,1.7,0.1898616155745432,0.254886228289317,0.5552521561361397,2.8,0.7893750862731952,3.2716666666666665
447,2022-01-02,Vizela,Belenenses,2,0,0,H,0.9,1.6,1.2,2.4,0.5,1.7,0.4,2.4,1.946,3.4,3.98,0.4851312923306808,0.2776663220222073,0.2372023856471118,1.6,0.7651308960010742,2.034
448,2022-01-03,Tondela,Moreirense,3,1,1,H,1.3,2.3,1.2,2.6,0.7,1.4,0.8,1.2,2.645,3.245,2.6716666666666664,0.3564911316428725,0.2905759763314015,0.352932892025726,2.0,0.7523700245404705,0.026666666666666394
449,2022-01-07,Santa Clara,Sp Lisbon,5,1,1,H,1.0,1.8,1.4,1.8,2.0,0.4,2.6,0.6,8.318333333333333,4.41,1.405,0.1135490685102257,0.2141811794915103,0.6722697519982639,4.0,0.831960161743095,6.913333333333333
450,2022-01-08,Vizela,Moreirense,1,0,0,A,1.0,1.5,1.4,2.2,0.8,1.1,0.8,1.2,2.3349999999999995,3.1950000000000003,3.1166666666666667,0.4032213707022773,0.2946860408731823,0.3020925884245404,2.2,0.7491211395985298,0.7816666666666672
451,2022-01-08,Estoril,Porto,5,1,1,A,1.2,1.2,1.0,1.4,2.7,0.6,2.6,0.4,32.07,8.806666666666667,1.0883333333333336,0.0293180895613352,0.1067635653556422,0.8639183450830225,3.6,0.9500179307229446,30.981666666666666
452,2022-01-08,Boavista,Tondela,2,0,1,D,1.0,1.8,0.8,1.2,1.4,2.1,0.8,2.4,1.995,3.391666666666667,3.843333333333333,0.474543798508366,0.2791296937663459,0.246326507725288,1.6,0.7614439394235806,1.8483333333333327
453,2022-01-09,Portimonense,Maritimo,3,1,1,A,1.0,1.2,1.4,1.4,1.4,1.8,2.0,1.8,2.16,3.1766666666666663,3.5316666666666667,0.4363825623048802,0.2967218262052072,0.2668956114899126,3.4,0.7461153933546572,1.3716666666666666
454,2022-01-09,Benfica,Pacos Ferreira,2,0,0,H,3.1,1.2,4.0,1.6,0.8,1.3,0.8,1.2,1.1816666666666666,6.938333333333333,16.066666666666666,0.8039505548007903,0.1369207166355417,0.059128728563668,4.8,0.908503005226226,14.885
455,2022-01-09,Belenenses,Arouca,3,1,1,H,0.5,1.9,0.0,2.6,1.0,1.9,1.0,2.8,2.77,3.1366666666666667,2.641666666666666,0.3411009380770358,0.3012272896301984,0.3576717722927657,1.0,0.7395597262239635,0.12833333333333385
456,2022-01-09,Sp Braga,Famalicao,4,1,1,D,2.1,1.1,2.6,0.4,1.4,2.1,1.6,3.0,1.413333333333333,4.605,7.441666666666666,0.668076580599767,0.2050412379111843,0.1268821814890487,4.2,0.8419256692514104,6.028333333333333
457,2022-01-10,Gil Vicente,Guimaraes,5,1,1,H,1.6,1.2,2.0,1.0,1.6,1.4,1.8,1.4,2.5316666666666667,3.188333333333333,2.855,0.3730244854131476,0.2961966509893211,0.3307788635975313,3.8,0.7452594053835307,0.32333333333333325
458,2022-01-13,Famalicao,Belenenses,1,0,0,H,1.6,2.3,1.0,3.0,0.6,1.9,0.4,2.4,1.7099999999999995,3.628333333333334,5.12,0.5539321827867268,0.2610631233528624,0.1850046938604107,1.4,0.7801078216374271,3.4100000000000006
459,2022-01-15,Boavista,Gil Vicente,2,0,1,D,1.0,1.8,0.8,1.0,1.8,1.2,2.2,1.0,3.105,3.145,2.3833333333333333,0.303944106210635,0.3000783624114537,0.3959775313779113,3.0,0.7416416112068286,0.7216666666666667
